"Date","Open","low","close","high_to_low","open_to_close","high"
"Date","Open","High","Low","Close","",""
"(High-Low)","","","","","(Open-Close)",""
"2016-08-09","18968.65","18838.60","18933.30","169.55","35.35","19008.15"
"2016-08-08","18986.75","18896.00","18939.45","132.70","47.30","19028.70"
"2016-08-05","18725.20","18708.25","18925.95","234.90","-200.75","18943.15"
"2016-08-04","18724.90","18443.65","18571.70","281.25","153.20","18724.90"
"2016-08-03","18680.95","18542.60","18602.00","232.80","78.95","18775.40"
"2016-08-02","18783.60","18671.85","18708.25","194.70","75.35","18866.55"
"2016-08-01","18896.50","18634.40","18740.60","444.10","155.90","19078.50"
"2016-07-29","19047.05","18912.60","18953.15","157.55","93.90","19070.15"
"2016-07-28","19050.40","18998.80","19076.55","127.95","-26.15","19126.75"
"2016-07-27","18908.45","18882.40","19021.95","242.60","-113.50","19125.00"
"2016-07-26","18979.10","18814.25","18860.85","230.20","118.25","19044.45"
"2016-07-25","18594.95","18572.10","18989.60","463.25","-394.65","19035.35"
"2016-07-22","18697.80","18551.30","18690.40","184.10","7.40","18735.40"
"2016-07-21","18967.40","18644.55","18674.30","355.75","293.10","19000.30"
"2016-07-20","18896.80","18886.30","18968.20","129.95","-71.40","19016.25"
"2016-07-19","18970.15","18833.60","18905.15","196.45","65.00","19030.05"
"2016-07-18","18998.30","18885.00","18923.40","273.00","74.90","19158.00"
"2016-07-15","18887.90","18772.45","18953.65","243.65","-65.75","19016.10"
"2016-07-14","18633.50","18580.20","18863.75","300.70","-230.25","18880.90"
"2016-07-13","18704.90","18546.25","18618.95","165.35","85.95","18711.60"
"2016-07-12","18527.85","18464.15","18667.60","220.30","-139.75","18684.45"
"2016-07-11","18268.15","18243.30","18390.95","166.15","-122.80","18409.45"
"2016-07-08","18078.05","17910.90","18016.25","168.30","61.80","18079.20"
"2016-07-07","18036.30","17997.10","18084.90","149.45","-48.60","18146.55"
"2016-07-05","18122.40","17989.60","18004.25","134.50","118.15","18124.10"
"2016-07-04","18091.75","18054.80","18097.65","91.55","-5.90","18146.35"
"2016-07-01","18019.70","17955.30","17985.65","119.65","34.05","18074.95"
"2016-06-30","17825.30","17795.90","17935.40","179.15","-110.10","17975.05"
"2016-06-29","17643.65","17580.50","17689.90","148.45","-46.25","17728.95"
"2016-06-28","17497.00","17481.50","17561.55","145.20","-64.55","17626.70"
"2016-06-27","17346.30","17346.30","17514.95","264.90","-168.65","17611.20"
"2016-06-24","17213.85","16946.35","17426.05","512.85","-212.20","17459.20"
"2016-06-23","17630.80","17611.00","17892.45","296.50","-261.65","17907.50"
"2016-06-22","17610.10","17518.15","17626.05","237.10","-15.95","17755.25"
"2016-06-21","17761.65","17585.65","17619.10","177.65","142.55","17763.30"
"2016-06-20","17425.80","17425.80","17718.60","353.20","-292.80","17779.00"
"2016-06-17","17772.30","17590.75","17696.05","252.40","76.25","17843.15"
"2016-06-16","17827.60","17545.80","17671.30","281.80","156.30","17827.60"
"2016-06-15","17746.05","17659.60","17917.90","284.05","-171.85","17943.65"
"2016-06-14","17698.95","17575.95","17672.40","143.90","26.55","17719.85"
"2016-06-13","17620.55","17527.55","17593.95","139.00","26.60","17666.55"
"2016-06-10","17830.20","17815.25","17828.60","236.25","1.60","18051.50"
"2016-06-09","17955.80","17801.55","17887.70","184.60","68.10","17986.15"
"2016-06-08","17976.25","17855.20","17946.80","140.60","29.45","17995.80"
"2016-06-07","17796.55","17713.35","17948.15","287.60","-151.60","18000.95"
"2016-06-06","17710.45","17636.90","17671.40","117.25","39.05","17754.15"
"2016-06-03","17657.20","17649.05","17680.80","113.00","-23.60","17762.05"
"2016-06-02","17405.15","17350.45","17567.80","245.95","-162.65","17596.40"
"2016-06-01","17670.85","17392.85","17423.45","278.00","247.40","17670.85"
"2016-05-31","17615.10","17462.20","17620.90","186.05","-5.80","17648.25"
"2016-05-30","17580.85","17484.80","17520.65","181.25","60.20","17666.05"
"2016-05-27","17348.35","17327.65","17511.80","215.65","-163.45","17543.30"
"2016-05-26","17037.60","16971.35","17359.30","452.70","-321.70","17424.05"
"2016-05-25","16600.65","16599.05","16997.45","426.80","-396.80","17025.85"
"2016-05-24","16422.35","16368.60","16456.65","132.45","-34.30","16501.05"
"2016-05-23","16560.15","16368.00","16407.55","236.15","152.60","16604.15"
"2016-05-20","16600.80","16455.40","16481.45","167.80","119.35","16623.20"
"2016-05-19","16725.45","16535.75","16565.25","190.40","160.20","16726.15"
"2016-05-18","16671.70","16556.60","16728.95","202.45","-57.25","16759.05"
"2016-05-17","16818.40","16738.70","16762.75","164.65","55.65","16903.35"
"2016-05-16","16744.15","16431.65","16737.55","348.40","6.60","16780.05"
"2016-05-13","16891.70","16594.55","16716.90","297.15","174.80","16891.70"
"2016-05-12","16881.25","16779.50","16923.70","182.50","-42.45","16962.00"
"2016-05-11","16544.25","16518.75","16754.45","343.20","-210.20","16861.95"
"2016-05-10","16710.05","16613.90","16784.95","198.30","-74.90","16812.20"
"2016-05-09","16357.00","16357.00","16686.10","355.90","-329.10","16712.90"
"2016-05-06","16264.45","16186.25","16296.60","160.00","-32.15","16346.25"
"2016-05-05","16292.40","16193.70","16281.00","204.55","11.40","16398.25"
"2016-05-04","16320.10","16250.50","16274.25","215.10","45.85","16465.60"
"2016-05-03","16570.75","16358.40","16388.70","361.00","182.05","16719.40"
"2016-05-02","16614.00","16519.55","16543.00","154.60","71.00","16674.15"
"2016-04-29","16712.95","16527.55","16795.00","313.75","-82.05","16841.30"
"2016-04-28","16885.80","16692.70","16716.90","330.65","168.90","17023.35"
"2016-04-27","16869.35","16827.35","16872.95","167.65","-3.60","16995.00"
"2016-04-26","16647.75","16572.00","17002.55","457.85","-354.80","17029.85"
"2016-04-25","16746.95","16605.00","16678.65","162.90","68.30","16767.90"
"2016-04-22","16641.05","16549.10","16703.40","206.75","-62.35","16755.85"
"2016-04-21","16526.55","16526.55","16637.15","243.00","-110.60","16769.55"
"2016-04-20","16299.50","16160.55","16349.70","225.80","-50.20","16386.35"
"2016-04-18","16328.70","16011.90","16222.70","318.65","106.00","16330.55"
"2016-04-13","16087.95","16080.55","16278.55","269.15","-190.60","16349.70"
"2016-04-12","15809.10","15794.15","15880.20","164.65","-71.10","15958.80"
"2016-04-11","15623.35","15440.25","15818.50","413.60","-195.15","15853.85"
"2016-04-08","15519.30","15483.05","15568.35","159.65","-49.05","15642.70"
"2016-04-07","15668.95","15458.05","15530.75","268.55","138.20","15726.60"
"2016-04-06","15750.15","15578.55","15636.95","190.00","113.20","15768.55"
"2016-04-05","16127.45","15659.75","15695.00","487.40","432.45","16147.15"
"2016-04-04","16236.90","16046.50","16190.60","232.00","46.30","16278.50"
"2016-04-01","16099.65","16020.60","16174.90","215.20","-75.25","16235.80"
"2016-03-31","16134.40","16062.05","16141.65","220.70","-7.25","16282.75"
"2016-03-30","15829.60","15762.20","16134.85","405.30","-305.25","16167.50"
"2016-03-29","15583.10","15580.80","15666.25","193.30","-83.15","15774.10"
"2016-03-28","15867.75","15522.20","15604.90","368.50","262.85","15890.70"
"2016-03-23","15884.25","15799.95","15887.75","119.65","-3.50","15919.60"
"2016-03-22","15930.45","15779.15","15936.00","188.70","-5.55","15967.85"
"2016-03-21","15735.55","15735.55","15926.10","210.25","-190.55","15945.80"
"2016-03-18","15485.80","15456.20","15654.85","222.35","-169.05","15678.55"
"2016-03-17","15622.30","15312.50","15444.00","392.25","178.30","15704.75"
"2016-03-16","15304.35","15178.30","15461.70","311.20","-157.35","15489.50"
"2016-03-15","15310.45","15268.10","15326.80","118.75","-16.35","15386.85"
"2016-03-14","15309.05","15220.15","15277.80","196.00","31.25","15416.15"
"2016-03-11","15133.75","15024.80","15168.20","318.75","-34.45","15343.55"
"2016-03-10","15347.45","15098.50","15180.65","255.65","166.80","15354.15"
"2016-03-09","15022.35","14989.40","15279.05","341.85","-256.70","15331.25"
"2016-03-08","15323.45","15066.50","15146.50","260.15","176.95","15326.65"
"2016-03-04","15243.75","15005.50","15339.20","446.25","-95.45","15451.75"
"2016-03-03","15150.05","15000.05","15177.75","206.20","-27.70","15206.25"
"2016-03-02","14770.35","14767.30","15092.45","371.40","-322.10","15138.70"
"2016-03-01","14064.80","14064.80","14412.90","380.90","-348.10","14445.70"
"2016-02-29","13818.90","13407.25","13946.40","815.05","-127.50","14222.30"
"2016-02-26","13715.10","13595.20","13791.45","294.05","-76.35","13889.25"
"2016-02-25","13844.45","13519.90","13555.70","324.55","288.75","13844.45"
"2016-02-24","13873.70","13760.25","13794.05","214.25","79.65","13974.50"
"2016-02-23","14373.30","13961.75","14008.35","411.55","364.95","14373.30"
"2016-02-22","14331.20","14322.65","14384.80","144.50","-53.60","14467.15"
"2016-02-19","14243.45","14207.35","14344.20","188.50","-100.75","14395.85"
"2016-02-18","14301.75","14180.90","14298.15","204.75","3.60","14385.65"
"2016-02-17","14165.25","13892.10","14119.85","294.00","45.40","14186.10"
"2016-02-16","14602.25","14136.80","14166.45","465.45","435.80","14602.25"
"2016-02-15","14120.90","14120.50","14445.00","427.65","-324.10","14548.15"
"2016-02-12","14088.60","13810.60","13971.50","343.95","117.10","14154.55"
"2016-02-11","14518.65","13969.85","14028.55","560.95","490.10","14530.80"
"2016-02-10","14740.20","14490.20","14588.45","288.95","151.75","14779.15"
"2016-02-09","14830.40","14760.80","14875.10","204.10","-44.70","14964.90"
"2016-02-08","15206.30","14960.10","15046.80","407.80","159.50","15367.90"
"2016-02-05","14928.25","14890.90","15162.05","321.00","-233.80","15211.90"
"2016-02-04","14969.20","14761.40","14869.15","216.95","100.05","14978.35"
"2016-02-03","14897.40","14777.75","14834.05","170.05","63.35","14947.80"
"2016-02-02","15353.60","15018.85","15068.00","444.60","285.60","15463.45"
"2016-02-01","15547.75","15281.35","15314.45","284.15","233.30","15565.50"
"2016-01-29","15140.15","15136.85","15522.40","418.05","-382.25","15554.90"
"2016-01-28","15569.55","15349.75","15381.45","222.45","188.10","15572.20"
"2016-01-27","15648.40","15442.20","15534.60","231.75","113.80","15673.95"
"2016-01-25","15667.00","15495.10","15561.15","187.55","105.85","15682.65"
"2016-01-22","15343.15","15274.90","15497.55","300.75","-154.40","15575.65"
"2016-01-21","15132.20","14918.15","15101.20","446.45","31.00","15364.60"
"2016-01-20","15059.50","14754.65","14935.50","778.80","124.00","15533.45"
"2016-01-19","15086.75","15086.75","15269.65","251.45","-182.90","15338.20"
"2016-01-18","15165.20","14956.95","15020.80","313.45","144.40","15270.40"
"2016-01-15","15621.85","15154.35","15206.30","496.35","415.55","15650.70"
"2016-01-14","15612.10","15453.40","15609.80","349.80","2.30","15803.20"
"2016-01-13","15835.05","15532.25","15871.85","424.00","-36.80","15956.25"
"2016-01-12","16080.40","15699.40","15734.80","381.00","345.60","16080.40"
"2016-01-11","15979.05","15840.60","16016.25","316.20","-37.20","16156.80"
"2016-01-08","16135.40","16104.10","16142.65","124.90","-7.25","16229.00"
"2016-01-07","16256.55","16049.75","16073.85","206.80","182.70","16256.55"
"2016-01-06","16505.45","16377.65","16433.15","237.30","72.30","16614.95"
"2016-01-05","16652.05","16474.85","16542.50","195.35","109.55","16670.20"
"2016-01-04","16966.35","16575.45","16599.15","390.90","367.20","16966.35"
"2016-01-01","16932.50","16824.05","17039.25","243.40","-106.75","17067.45"
"2015-12-31","16916.05","16896.65","16922.20","75.60","-6.15","16972.25"
"2015-12-30","16997.50","16889.05","16917.90","122.25","79.60","17011.30"
"2015-12-29","16988.30","16921.15","16991.45","124.40","-3.15","17045.55"
"2015-12-28","16843.40","16843.40","16979.15","175.60","-135.75","17019.00"
"2015-12-24","16926.95","16756.90","16811.00","182.70","115.95","16939.60"
"2015-12-23","16828.35","16812.50","16882.50","100.65","-54.15","16913.15"
"2015-12-22","16810.70","16704.15","16749.20","241.95","61.50","16946.10"
"2015-12-21","16593.40","16580.65","16825.15","267.95","-231.75","16848.60"
"2015-12-18","16719.45","16572.75","16594.30","164.95","125.15","16737.70"
"2015-12-17","16704.05","16544.65","16741.50","227.15","-37.45","16771.80"
"2015-12-16","16464.50","16363.90","16579.40","276.50","-114.90","16640.40"
"2015-12-15","16342.35","16188.05","16398.65","237.10","-56.30","16425.15"
"2015-12-14","16212.40","16205.80","16350.65","235.05","-138.25","16440.85"
"2015-12-11","16751.35","16260.10","16342.50","498.60","408.85","16758.70"
"2015-12-10","16697.20","16573.15","16711.05","172.10","-13.85","16745.25"
"2015-12-09","16762.15","16626.55","16660.75","242.05","101.40","16868.60"
"2015-12-08","16888.65","16783.65","16801.15","159.40","87.50","16943.05"
"2015-12-07","17018.00","16921.75","16947.00","110.10","71.00","17031.85"
"2015-12-04","17009.45","16880.35","16897.30","129.10","112.15","17009.45"
"2015-12-03","17137.80","17080.25","17110.10","138.75","27.70","17219.00"
"2015-12-02","17457.15","17164.00","17218.50","306.85","238.65","17470.85"
"2015-12-01","17456.75","17353.85","17398.55","141.60","58.20","17495.45"
"2015-11-30","17336.25","17336.25","17430.40","162.10","-94.15","17498.35"
"2015-11-27","17095.20","17049.55","17370.95","354.10","-275.75","17403.65"
"2015-11-26","16988.20","16972.60","17036.55","138.85","-48.35","17111.45"
"2015-11-24","17012.85","16964.90","16988.65","143.50","24.20","17108.40"
"2015-11-23","17120.25","16969.35","17060.25","157.00","60.00","17126.35"
"2015-11-20","17022.70","16931.30","17055.60","331.55","-32.90","17262.85"
"2015-11-19","16944.35","16874.70","17071.90","235.65","-127.55","17110.35"
"2015-11-18","17108.90","16787.55","16812.10","399.15","296.80","17186.70"
"2015-11-17","17302.55","17028.20","17140.45","274.35","162.10","17302.55"
"2015-11-16","16881.65","16855.50","17184.90","375.00","-303.25","17230.50"
"2015-11-13","16829.30","16741.80","16932.85","220.75","-103.55","16962.55"
"2015-11-11","16944.70","16935.90","16956.00","80.90","-11.30","17016.80"
"2015-11-10","16895.20","16805.05","16836.00","242.25","59.20","17047.30"
"2015-11-09","16667.90","16587.25","17003.00","481.75","-335.10","17069.00"
"2015-11-06","17003.00","16911.60","17086.50","232.00","-83.50","17143.60"
"2015-11-05","17166.45","16957.35","16995.10","209.10","171.35","17166.45"
"2015-11-04","17449.00","17175.65","17221.05","273.35","227.95","17449.00"
"2015-11-03","17436.50","17265.05","17325.60","201.15","110.90","17466.20"
"2015-11-02","17351.45","17208.95","17340.60","163.30","10.85","17372.25"
"2015-10-30","17249.90","17170.35","17354.50","228.75","-104.60","17399.10"
"2015-10-29","17388.40","17178.85","17212.20","221.35","176.20","17400.20"
"2015-10-28","17589.35","17281.40","17373.15","401.05","216.20","17682.45"
"2015-10-27","17738.45","17738.45","17806.30","116.90","-67.85","17855.35"
"2015-10-26","18027.10","17798.65","17815.05","230.40","212.05","18029.05"
"2015-10-23","17859.75","17852.55","17934.05","127.95","-74.30","17980.50"
"2015-10-21","17814.55","17565.35","17710.55","326.40","104.00","17891.75"
"2015-10-20","17843.65","17755.65","17830.25","184.75","13.40","17940.40"
"2015-10-19","17911.65","17817.95","17855.05","136.95","56.60","17954.90"
"2015-10-16","17701.50","17583.55","17912.85","364.20","-211.35","17947.75"
"2015-10-15","17604.45","17582.85","17686.10","169.85","-81.65","17752.70"
"2015-10-14","17453.00","17434.05","17543.25","164.05","-90.25","17598.10"
"2015-10-13","17530.55","17473.70","17554.85","158.55","-24.30","17632.25"
"2015-10-12","17642.60","17546.95","17583.15","212.85","59.45","17759.80"
"2015-10-09","17640.40","17498.45","17590.25","251.10","50.15","17749.55"
"2015-10-08","17622.85","17401.20","17474.30","221.65","148.55","17622.85"
"2015-10-07","17577.50","17500.35","17616.80","174.20","-39.30","17674.55"
"2015-10-06","17822.70","17493.75","17605.35","333.40","217.35","17827.15"
"2015-10-05","17373.55","17362.70","17674.05","337.05","-300.50","17699.75"
"2015-10-01","17362.95","17111.65","17150.20","278.95","212.75","17390.60"
"2015-09-30","17404.75","17100.20","17216.30","349.65","188.45","17449.85"
"2015-09-29","16859.75","16648.30","17281.20","813.05","-421.45","17461.35"
"2015-09-28","17286.25","17073.95","17100.30","310.80","185.95","17384.75"
"2015-09-24","17206.10","17070.55","17196.65","212.55","9.45","17283.10"
"2015-09-23","16783.80","16759.00","17255.30","550.70","-471.50","17309.70"
"2015-09-22","17574.60","16946.25","17031.15","706.10","543.45","17652.35"
"2015-09-21","17186.05","17178.85","17542.90","392.45","-356.85","17571.30"
"2015-09-18","17184.25","17156.20","17409.15","445.80","-224.90","17602.00"
"2015-09-16","16885.20","16780.15","16964.85","235.60","-79.65","17015.75"
"2015-09-15","16905.80","16681.55","16739.55","237.90","166.25","16919.45"
"2015-09-14","16596.50","16525.15","16911.80","412.75","-315.30","16937.90"
